game_result,RS,RA,PA,AB,H,second_base,third_base,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GIDP,SB,CS,batting_avg,onbase_perc,slugging_perc,onbase_plus_slugging,batters_number,LOB,IP,Hits_allow,Runs_allow,ER,UER,BB_allow,SO_pitch,HR_allow,HBP_pitch,earned_run_avg,batters_faced,pitches,strikes_total,inherited_runners,inherited_score,SB_allow,CS_pitch,AB_pitch,allow_2B,allow_3B,IBB_allow,SH_allow,SF_allow,ROE_allow,GIDP_allow,pitchers_number,game_location,rank
0,1,3,35,33,7,0,0,1,1,2,0,17,0,0,0,0,0,0,0,0.244,0.31,0.403,0.713,10,7,8.0,6,3,3,0,5,9,0,0,3.47,34,151,86,2.0,2.0,1,1,29,2,0,1,0,0,0,0,4,0,1
1,4,2,30,30,6,0,0,3,4,0,0,11,0,0,0,0,0,1,0,0.244,0.309,0.405,0.713,13,2,9.0,3,2,2,0,4,6,1,1,3.44,34,118,81,0.0,0.0,0,0,29,0,0,0,0,0,0,1,4,1,1
1,1,0,30,26,4,1,0,0,1,3,0,8,0,0,1,0,0,0,1,0.242,0.307,0.401,0.709,14,5,9.0,3,0,0,0,7,10,0,0,3.36,32,144,79,0.0,0.0,0,2,25,1,0,0,0,0,0,1,4,1,1
1,9,2,41,32,10,2,0,2,8,8,0,8,0,1,0,1,2,0,0,0.243,0.31,0.405,0.715,13,8,9.0,4,2,2,0,2,12,2,0,3.34,33,136,90,1.0,0.0,0,0,31,0,0,0,0,0,0,0,4,1,1
0,0,5,34,30,5,0,0,0,0,3,0,5,1,0,0,0,2,0,0,0.242,0.31,0.4,0.71,14,7,9.0,13,5,5,0,4,5,0,0,3.37,43,180,109,1.0,1.0,0,1,38,5,1,0,0,1,0,0,5,1,1
1,4,3,40,37,9,1,0,1,4,3,1,12,0,0,0,1,1,2,0,0.242,0.309,0.399,0.709,15,7,10.0,7,3,3,0,4,7,2,0,3.36,39,153,103,3.0,0.0,0,0,35,0,0,0,0,0,0,1,4,1,1
1,17,6,51,43,19,6,1,2,17,8,0,9,0,0,0,1,1,2,0,0.247,0.315,0.408,0.723,16,10,9.0,12,6,6,0,5,11,2,0,3.41,43,167,115,1.0,0.0,0,0,38,1,0,0,0,0,0,1,5,1,1
1,8,7,38,35,11,2,0,1,8,3,0,8,0,0,0,1,1,0,0,0.248,0.316,0.409,0.725,14,6,9.0,10,7,7,0,2,6,2,1,3.47,38,133,85,0.0,0.0,1,0,35,1,0,0,0,0,0,2,4,1,1
1,8,3,37,33,9,2,0,2,6,4,1,7,0,0,0,1,0,3,0,0.249,0.317,0.411,0.728,14,5,9.0,6,3,3,0,1,11,2,0,3.46,33,131,90,0.0,0.0,0,0,32,1,0,0,0,0,0,1,4,1,1
0,1,6,34,29,3,1,0,0,1,4,0,8,0,1,0,1,1,0,0,0.246,0.315,0.407,0.722,16,6,9.0,10,6,6,0,3,8,3,1,3.51,39,127,87,0.0,0.0,0,0,33,0,0,1,1,0,0,3,5,1,1
1,3,2,39,31,10,0,0,1,3,6,0,4,1,1,0,1,2,1,0,0.248,0.317,0.407,0.724,16,12,9.0,8,2,1,1,3,13,1,0,3.47,39,147,97,2.0,0.0,1,0,33,0,0,1,2,1,1,0,4,1,1
0,3,8,40,31,5,1,0,1,3,8,0,6,0,0,1,0,0,0,0,0.246,0.318,0.405,0.723,9,10,8.0,11,8,7,1,2,3,0,0,3.53,34,136,82,3.0,2.0,1,1,32,3,1,0,0,0,1,1,5,0,1
1,5,0,36,34,10,1,0,4,5,2,0,7,0,0,0,0,2,1,0,0.247,0.318,0.41,0.728,9,4,9.0,5,0,0,0,2,10,0,0,3.47,34,133,92,1.0,0.0,1,0,32,1,0,0,0,0,0,0,3,0,1
0,1,6,35,32,6,0,0,0,0,3,0,9,0,0,0,1,0,0,1,0.246,0.317,0.406,0.723,10,7,8.0,7,6,6,0,4,10,2,0,3.52,35,139,84,1.0,1.0,1,0,31,2,1,1,0,0,0,0,4,0,1
0,2,3,34,34,8,1,0,1,2,0,0,9,0,0,0,0,1,0,0,0.246,0.316,0.405,0.721,9,5,8.0,8,3,3,0,1,8,1,0,3.52,32,123,82,0.0,0.0,0,0,31,3,0,0,0,0,0,1,3,0,1
0,1,3,35,34,9,1,0,0,1,1,0,15,0,0,0,0,2,0,0,0.246,0.315,0.404,0.719,10,7,8.0,6,3,3,0,6,9,0,0,3.52,37,160,93,2.0,2.0,3,0,31,2,0,0,0,0,1,0,5,0,1
1,12,4,44,38,13,4,0,3,12,4,0,11,0,2,0,0,0,0,0,0.248,0.317,0.409,0.725,14,5,9.0,8,4,4,0,2,11,1,1,3.53,38,152,100,2.0,1.0,0,0,33,1,1,0,0,2,0,0,3,0,1
1,12,3,46,40,13,2,1,3,12,3,0,7,2,0,0,1,1,1,0,0.249,0.318,0.413,0.731,16,7,9.0,6,3,3,0,3,8,1,1,3.52,36,153,101,0.0,0.0,0,0,31,1,0,0,1,0,0,1,5,0,1
0,3,4,38,35,8,2,0,0,3,1,0,14,2,0,0,0,0,1,0,0.249,0.318,0.411,0.729,15,8,8.0,4,4,1,3,4,6,0,0,3.48,34,133,83,0.0,0.0,1,0,28,1,0,0,1,1,1,0,4,0,1
0,2,7,40,38,8,2,0,2,2,2,0,9,0,0,0,0,3,0,0,0.248,0.317,0.411,0.728,17,5,11.0,10,7,7,0,6,11,1,1,3.53,48,179,108,4.0,2.0,2,0,41,1,0,0,0,0,0,1,6,1,2
1,4,0,34,31,7,2,0,0,4,3,0,10,0,0,0,0,0,1,1,0.248,0.316,0.41,0.726,13,6,9.0,2,0,0,0,2,8,0,0,3.47,30,140,87,0.0,0.0,0,0,28,0,0,0,0,0,0,0,3,1,1
1,1,0,29,27,4,0,0,1,1,2,0,6,0,0,0,0,2,2,0,0.247,0.315,0.408,0.723,13,4,9.0,6,0,0,0,3,13,0,0,3.42,36,149,98,0.0,0.0,2,0,33,1,0,0,0,0,0,0,4,1,1
1,13,2,44,38,13,2,0,3,11,4,0,7,1,0,1,3,1,1,0,0.248,0.317,0.411,0.728,14,7,9.0,8,2,2,0,2,6,1,1,3.4,35,144,94,0.0,0.0,0,0,32,1,0,0,0,0,0,2,3,1,1
0,1,4,32,30,5,1,0,0,1,1,0,9,1,0,0,0,0,1,1,0.247,0.316,0.409,0.724,14,4,9.0,9,4,4,0,10,14,2,0,3.41,46,187,109,4.0,1.0,1,0,36,2,0,1,0,0,0,0,4,1,1
0,9,10,47,37,13,6,0,3,9,7,0,11,1,1,1,0,1,3,0,0.249,0.318,0.414,0.732,16,11,9.0,12,10,10,0,5,9,3,1,3.5,43,159,91,4.0,2.0,0,0,37,3,0,1,0,0,0,1,6,1,1
0,0,1,32,29,2,0,0,0,0,2,0,10,1,0,0,0,0,2,0,0.247,0.316,0.41,0.726,13,5,8.0,7,1,1,0,3,4,0,0,3.47,31,98,63,2.0,1.0,0,2,28,1,0,0,0,0,0,1,3,0,1
1,3,2,36,35,9,1,1,1,3,1,0,13,0,0,0,0,1,2,0,0.247,0.316,0.41,0.726,15,6,9.0,5,2,2,0,2,13,1,0,3.45,35,175,109,2.0,1.0,0,0,33,1,0,0,0,0,1,0,4,0,1
1,11,3,42,37,12,3,1,1,9,4,0,5,0,0,1,3,1,1,0,0.248,0.317,0.412,0.729,13,7,9.0,7,3,3,0,2,6,1,1,3.45,36,133,79,0.0,0.0,0,0,33,2,0,0,0,0,0,1,3,1,1
1,2,1,32,28,3,0,0,2,2,3,0,15,1,0,0,0,0,1,0,0.247,0.315,0.411,0.727,15,5,9.0,3,1,1,0,4,15,0,1,3.41,36,162,99,2.0,0.0,0,0,30,1,0,0,1,0,1,0,5,1,1
0,2,3,35,29,6,0,0,0,2,2,0,6,3,0,1,0,3,1,0,0.246,0.315,0.409,0.724,16,6,9.0,4,3,3,0,5,13,2,0,3.41,35,148,88,0.0,0.0,1,0,30,0,0,0,0,0,0,1,4,1,1
0,2,8,36,34,6,2,0,1,2,2,0,14,0,0,0,1,0,0,0,0.245,0.314,0.408,0.722,17,7,9.0,10,8,8,0,8,11,1,0,3.47,45,166,97,1.0,0.0,0,0,35,4,0,0,1,1,0,0,5,1,1
1,5,1,37,33,9,3,0,3,5,4,0,9,0,0,0,0,0,1,0,0.246,0.315,0.411,0.725,13,8,9.0,3,1,1,0,3,11,1,0,3.44,33,149,97,2.0,0.0,0,0,30,2,0,0,0,0,0,0,4,1,1
0,4,5,38,34,9,1,0,2,4,4,0,9,0,0,0,0,2,1,0,0.246,0.315,0.411,0.727,16,7,9.0,8,5,5,0,2,6,1,1,3.46,37,127,83,6.0,3.0,1,0,33,0,0,0,0,1,0,0,4,1,1
1,6,4,37,33,8,1,0,2,6,2,0,6,0,1,1,0,1,0,0,0.246,0.315,0.412,0.727,16,4,9.0,9,4,4,0,2,11,2,0,3.46,38,149,102,1.0,0.0,1,0,35,3,0,0,1,0,0,0,4,0,1
1,8,2,44,37,12,1,0,2,6,4,0,7,2,1,0,0,0,3,1,0.247,0.316,0.413,0.729,15,9,9.0,6,2,2,0,2,8,1,0,3.44,33,133,93,0.0,0.0,0,0,31,0,0,0,0,0,0,2,4,0,1
0,3,12,38,34,6,2,0,1,3,4,1,18,0,0,0,1,0,0,0,0.246,0.315,0.412,0.728,15,8,8.0,15,12,11,1,7,8,1,0,3.54,45,170,105,4.0,4.0,0,0,36,1,0,1,0,2,0,0,5,0,1
0,2,8,33,31,4,0,0,1,2,2,0,9,0,0,0,0,0,0,0,0.245,0.314,0.41,0.724,11,4,8.0,10,8,8,0,3,8,1,1,3.6,37,142,93,0.0,0.0,0,0,33,2,0,0,0,0,0,1,2,0,1
1,6,5,46,40,14,1,0,1,5,4,0,8,1,0,1,1,1,0,0,0.246,0.316,0.411,0.726,16,12,10.0,11,5,5,0,0,9,1,0,3.61,40,153,105,1.0,0.0,0,0,40,1,0,0,0,0,1,0,5,1,1
1,2,0,32,28,4,1,0,1,2,4,0,16,0,0,0,0,0,1,0,0.245,0.315,0.409,0.724,15,6,9.0,2,0,0,0,4,13,0,0,3.57,35,139,88,0.0,0.0,0,0,31,1,0,0,0,0,0,0,3,1,1
1,3,2,31,29,6,0,0,3,3,2,0,5,0,0,0,1,1,1,0,0.245,0.314,0.411,0.725,14,4,9.0,6,2,2,0,1,6,1,0,3.55,33,122,82,1.0,1.0,1,1,32,2,0,0,0,0,0,0,3,1,1
1,7,2,33,28,7,2,1,1,6,4,0,8,0,0,1,0,1,3,1,0.245,0.315,0.411,0.726,11,2,9.0,3,2,2,0,1,9,0,2,3.53,32,113,75,0.0,0.0,0,0,29,1,1,0,0,0,0,1,2,1,1
1,5,4,32,31,7,1,0,2,5,0,0,10,1,0,0,0,0,0,0,0.245,0.314,0.412,0.726,15,3,9.0,9,4,4,0,5,9,0,0,3.54,36,158,94,2.0,0.0,0,2,31,2,0,0,0,0,0,2,5,1,1
0,1,5,33,31,4,0,0,0,1,1,0,11,1,0,0,0,0,1,0,0.243,0.313,0.409,0.721,15,5,9.0,8,5,5,0,6,9,0,0,3.56,40,173,105,1.0,1.0,0,0,34,1,2,0,0,0,0,1,4,1,1
1,10,3,43,33,10,1,0,4,10,9,0,6,0,0,1,0,0,2,0,0.244,0.314,0.412,0.726,15,9,9.0,10,3,3,0,5,9,0,0,3.55,40,164,101,0.0,0.0,0,0,35,3,0,0,0,0,1,2,4,1,1
0,3,4,42,38,11,1,1,1,3,4,2,9,0,0,0,0,1,2,1,0.245,0.315,0.412,0.727,17,9,9.1,13,4,3,1,4,7,2,1,3.54,44,178,111,4.0,0.0,3,0,37,1,0,0,1,1,1,1,5,0,1
1,8,4,39,35,9,4,0,1,8,3,1,10,1,0,0,1,0,1,1,0.245,0.315,0.413,0.728,15,4,9.0,9,4,4,0,3,5,0,0,3.55,38,142,90,1.0,0.0,0,1,34,1,0,0,0,1,1,0,4,0,1
0,4,5,50,42,8,3,0,0,4,7,0,17,1,0,0,0,0,0,2,0.244,0.315,0.411,0.726,18,10,11.1,8,5,4,1,6,10,1,1,3.54,48,197,119,5.0,0.0,1,1,40,0,1,1,0,1,1,0,6,0,1
0,3,6,40,36,9,0,0,1,3,4,0,13,0,0,0,0,1,1,0,0.244,0.315,0.41,0.725,13,10,8.0,9,6,6,0,8,6,0,0,3.57,39,154,90,0.0,0.0,1,0,31,1,0,0,0,0,1,2,3,0,1
0,3,7,36,35,9,0,0,2,3,1,0,10,0,0,0,0,1,2,0,0.244,0.315,0.41,0.725,14,6,8.0,12,7,7,0,2,7,1,0,3.61,36,133,86,0.0,0.0,1,0,33,4,1,0,0,1,0,1,3,0,1
0,1,2,35,34,9,1,0,0,1,1,0,8,0,0,0,0,0,1,1,0.244,0.314,0.409,0.724,14,7,8.0,7,2,2,0,3,8,2,0,3.6,33,130,88,1.0,0.0,0,1,30,0,0,0,0,0,0,0,3,0,2
0,2,6,40,34,9,1,0,0,2,6,0,13,0,0,0,0,1,1,0,0.245,0.315,0.408,0.723,14,11,8.0,8,6,6,0,2,8,5,0,3.63,34,134,86,0.0,0.0,0,0,32,1,0,0,0,0,0,0,4,0,2
0,6,7,44,36,9,1,1,1,6,6,0,6,1,1,0,1,2,0,1,0.245,0.316,0.408,0.724,17,8,9.2,10,7,6,1,2,7,1,1,3.65,42,153,101,2.0,1.0,1,0,38,2,1,0,1,0,1,1,6,0,2
0,4,6,39,34,9,2,1,1,4,5,0,14,0,0,0,0,0,1,0,0.245,0.316,0.409,0.725,14,8,9.0,11,6,5,1,4,6,1,1,3.67,42,147,85,0.0,0.0,0,0,37,3,0,1,0,0,1,0,3,1,2
1,4,2,33,32,7,1,1,1,3,0,0,6,0,0,0,2,1,0,0,0.245,0.315,0.409,0.724,16,5,9.0,10,2,2,0,3,13,0,0,3.65,38,185,124,3.0,0.0,0,0,35,1,0,1,0,0,0,1,4,1,2
0,2,11,38,34,6,0,0,0,2,4,0,8,0,0,0,2,1,0,0,0.244,0.315,0.406,0.721,16,9,9.0,14,11,5,6,3,7,2,1,3.66,45,169,105,2.0,1.0,0,0,39,3,1,0,1,1,2,2,6,1,2
1,6,1,36,29,7,1,1,0,6,6,0,8,0,0,1,0,1,1,0,0.244,0.315,0.406,0.721,16,6,9.0,5,1,1,0,2,13,1,1,3.64,36,161,102,2.0,0.0,0,0,33,0,0,0,0,0,2,1,5,1,2
1,5,4,42,37,12,3,0,1,5,3,1,7,1,0,1,0,2,0,0,0.245,0.316,0.407,0.723,16,8,10.0,8,4,1,3,2,8,1,0,3.61,40,152,101,1.0,0.0,0,1,38,2,0,0,0,0,1,0,6,1,2
0,3,7,35,34,7,1,0,1,3,1,0,12,0,0,0,0,0,0,0,0.244,0.315,0.406,0.721,13,5,9.0,4,7,7,0,4,8,2,1,3.64,36,118,77,0.0,0.0,0,0,31,0,0,0,0,0,0,0,2,1,2
1,7,5,44,40,13,4,1,2,7,4,0,10,0,0,0,0,0,1,0,0.245,0.316,0.408,0.724,16,10,9.0,10,5,5,0,5,8,0,0,3.65,40,151,95,3.0,0.0,0,0,33,2,0,0,1,1,1,2,5,0,2
1,3,1,35,33,6,3,0,0,3,1,0,5,0,1,0,1,0,1,0,0.245,0.315,0.407,0.722,14,5,9.0,6,1,1,0,2,6,0,0,3.63,34,138,93,0.0,0.0,0,0,32,4,0,0,0,0,0,1,4,0,2
1,7,1,40,36,14,1,0,1,6,2,0,5,0,2,0,1,2,1,1,0.246,0.316,0.408,0.724,12,6,9.0,4,1,1,0,1,8,1,2,3.6,32,136,87,0.0,0.0,0,1,29,2,0,0,0,0,0,0,3,0,2
0,5,8,37,36,11,1,0,3,5,1,0,6,0,0,0,0,1,0,0,0.247,0.316,0.41,0.726,16,5,8.0,13,8,8,0,5,9,1,0,3.65,41,189,119,1.0,1.0,0,0,34,1,1,0,0,2,0,0,5,0,2
1,5,2,40,37,10,1,1,1,5,3,0,9,0,0,0,0,0,0,0,0.247,0.316,0.41,0.726,15,8,9.0,5,2,2,0,7,13,1,1,3.63,40,200,115,0.0,0.0,0,0,31,1,1,0,1,0,0,0,5,0,2
1,1,0,32,32,6,1,0,0,1,0,0,10,0,0,0,0,0,0,0,0.247,0.315,0.408,0.724,13,4,9.0,2,0,0,0,2,7,0,0,3.6,30,117,77,0.0,0.0,0,0,28,0,0,0,0,0,0,1,3,0,1
0,4,6,43,38,10,3,1,0,2,5,1,7,0,0,0,0,2,1,0,0.247,0.316,0.408,0.724,18,9,9.0,10,6,6,0,4,8,3,0,3.62,40,150,99,2.0,1.0,1,0,35,2,0,1,1,0,0,2,6,0,2
0,5,21,39,36,9,3,0,2,4,3,0,10,0,0,0,0,0,0,0,0.247,0.316,0.409,0.725,15,7,8.0,18,21,20,1,6,7,7,1,3.77,49,213,125,2.0,2.0,1,0,42,5,0,0,0,0,1,1,5,0,2
1,5,3,34,30,4,0,0,2,5,4,0,10,0,0,0,0,0,0,0,0.246,0.315,0.408,0.723,13,3,9.0,6,3,3,0,2,7,2,0,3.76,34,113,78,1.0,0.0,0,1,32,0,0,0,0,0,0,0,3,1,2
1,8,4,37,31,10,2,1,3,8,4,0,7,1,0,1,0,0,0,0,0.246,0.316,0.411,0.727,16,5,9.0,7,4,4,0,3,10,2,1,3.77,37,169,108,4.0,0.0,0,0,33,2,0,0,0,0,0,1,6,1,2
0,4,5,43,40,9,1,0,2,3,2,0,11,0,0,0,0,3,3,0,0.246,0.315,0.411,0.726,17,6,11.0,7,5,5,0,7,13,2,0,3.77,49,167,110,0.0,0.0,2,0,41,2,0,1,1,0,0,0,6,1,2
0,5,11,39,33,8,2,0,2,5,5,0,8,0,0,1,0,0,0,0,0.246,0.315,0.412,0.727,15,7,9.0,14,11,9,2,6,9,3,0,3.82,48,187,110,3.0,0.0,0,0,39,1,1,0,2,1,1,0,5,1,2
1,8,4,38,35,14,0,0,5,8,0,0,8,0,2,1,0,0,1,0,0.248,0.316,0.415,0.731,14,6,9.0,9,4,3,1,2,9,1,0,3.81,38,159,102,0.0,0.0,0,0,36,2,0,0,0,0,1,0,4,1,2
0,4,8,37,36,10,2,0,0,3,1,0,11,0,0,0,0,0,2,1,0.248,0.316,0.415,0.73,16,6,9.0,13,8,8,0,6,7,3,0,3.84,42,165,108,3.0,3.0,0,0,36,3,0,0,0,0,0,3,6,1,2
0,1,10,33,33,6,2,0,0,1,0,0,9,0,0,0,0,0,0,0,0.247,0.315,0.413,0.728,14,5,8.0,13,10,10,0,8,7,0,0,3.9,45,184,111,4.0,2.0,1,0,36,6,0,1,0,1,0,0,3,0,2
1,4,2,39,34,7,1,0,0,4,3,0,10,2,0,0,1,0,1,1,0.247,0.315,0.412,0.726,14,8,9.0,7,2,2,0,1,3,1,0,3.88,33,119,78,0.0,0.0,0,0,31,1,0,0,1,0,0,2,3,0,2
0,7,8,47,43,19,4,0,1,7,4,1,8,0,0,0,1,2,0,2,0.249,0.317,0.414,0.73,16,13,8.0,9,8,8,0,2,6,3,1,3.92,36,137,92,0.0,0.0,0,1,32,3,1,0,1,0,1,0,5,0,2
1,7,0,39,37,11,1,0,4,7,1,0,12,1,0,0,0,1,0,0,0.249,0.317,0.416,0.732,12,5,9.0,3,0,0,0,2,12,0,0,3.89,32,142,90,0.0,0.0,0,0,30,3,0,0,0,0,0,0,3,0,2
0,4,8,40,36,9,2,0,0,4,3,0,10,1,0,0,1,1,0,0,0.249,0.317,0.415,0.732,17,9,8.0,13,8,7,1,4,7,2,0,3.92,41,142,87,3.0,1.0,2,0,36,2,1,1,1,0,1,1,5,0,2
0,2,5,37,32,7,1,0,0,2,5,0,8,0,0,0,0,2,1,0,0.249,0.317,0.414,0.73,14,8,8.0,6,5,5,0,5,7,1,1,3.93,36,144,85,2.0,0.0,1,0,30,3,0,1,0,0,0,0,3,0,2
0,2,7,34,33,6,2,0,2,2,0,0,11,1,0,0,0,0,0,0,0.249,0.316,0.414,0.73,14,5,8.0,6,7,3,4,3,10,1,1,3.93,36,159,101,0.0,0.0,1,0,32,1,1,0,0,0,1,0,4,0,3
1,2,1,36,29,6,1,0,0,2,6,1,3,0,1,0,0,2,2,0,0.248,0.316,0.412,0.729,15,7,9.0,5,1,1,0,0,7,1,1,3.9,33,123,93,0.0,0.0,0,0,31,0,0,0,1,0,0,0,3,0,2
1,5,2,38,34,12,0,1,2,5,2,0,5,1,0,1,0,1,2,0,0.249,0.317,0.414,0.731,14,9,9.0,3,2,2,0,1,10,2,0,3.89,30,115,73,0.0,0.0,0,0,29,0,0,0,0,0,0,1,3,1,2
0,7,9,43,40,13,2,0,2,7,3,1,10,0,0,0,0,0,2,0,0.25,0.317,0.415,0.732,17,9,9.0,14,9,4,5,2,9,1,0,3.89,42,155,101,1.0,0.0,0,1,39,4,1,0,0,1,0,1,5,1,3
1,4,0,40,34,14,4,0,1,4,5,1,5,0,1,0,0,2,0,1,0.251,0.319,0.416,0.735,13,12,9.0,5,0,0,0,3,8,0,0,3.86,33,136,93,3.0,0.0,1,0,30,0,0,0,0,0,0,2,3,1,3
1,7,6,62,54,13,1,0,2,7,7,0,16,1,0,0,0,3,0,0,0.251,0.319,0.416,0.735,21,11,15.0,17,6,5,1,7,17,0,1,3.85,70,253,165,5.0,0.0,1,0,60,4,0,3,1,1,1,1,9,1,3
0,1,9,33,33,6,1,0,1,1,0,0,11,0,0,0,0,0,0,0,0.251,0.318,0.415,0.733,13,5,9.0,14,9,9,0,6,9,1,0,3.89,45,156,98,3.0,2.0,0,1,39,5,1,2,0,0,0,1,4,1,3
1,7,4,35,30,8,2,1,3,7,2,1,8,1,1,1,1,0,1,1,0.251,0.318,0.417,0.735,15,4,9.0,8,4,4,0,0,5,2,1,3.89,35,135,88,1.0,0.0,0,1,34,2,0,0,0,0,2,0,4,1,3
0,7,9,39,37,11,2,0,2,7,2,0,7,0,0,0,0,0,0,0,0.251,0.318,0.418,0.736,18,5,8.0,14,9,9,0,8,11,1,0,3.93,45,185,111,7.0,5.0,0,1,36,1,1,1,1,0,0,0,6,0,3
1,13,12,53,50,22,4,1,4,13,1,0,13,1,0,1,1,1,1,0,0.253,0.32,0.422,0.742,18,10,10.0,14,12,12,0,6,11,5,1,3.99,49,191,123,4.0,4.0,1,1,42,2,0,0,0,0,0,0,6,0,3
1,2,1,42,36,6,0,0,1,2,5,0,11,1,0,0,0,2,0,0,0.252,0.319,0.421,0.74,16,7,11.0,6,1,1,0,1,8,0,0,3.96,39,137,92,2.0,0.0,0,0,38,3,0,0,0,0,0,1,6,0,3
1,4,1,33,33,6,0,0,3,4,0,0,4,0,0,0,0,0,1,0,0.252,0.318,0.421,0.739,13,2,9.0,9,1,1,0,4,8,0,0,3.94,40,156,100,0.0,0.0,1,0,35,1,0,0,1,0,1,1,4,0,3
0,4,5,40,36,10,2,0,2,4,4,0,8,0,0,0,0,0,1,0,0.252,0.319,0.421,0.74,21,9,8.0,8,5,5,0,3,3,0,0,3.95,33,160,100,5.0,3.0,1,0,30,2,0,0,0,0,0,2,6,0,3
1,9,4,47,36,10,2,0,2,9,11,0,5,0,0,0,0,0,0,0,0.252,0.32,0.422,0.742,16,11,9.0,9,4,4,0,2,11,1,0,3.95,38,146,95,0.0,0.0,0,0,36,0,0,0,0,0,0,0,4,0,2
1,4,3,38,32,7,1,0,0,4,4,0,10,2,0,0,0,0,1,0,0.252,0.32,0.421,0.741,18,8,9.0,6,3,3,0,2,11,1,0,3.94,35,133,91,0.0,0.0,2,0,33,0,0,0,0,0,0,0,4,1,2
1,11,1,46,32,11,4,0,0,8,9,0,8,2,0,3,1,1,2,0,0.253,0.321,0.421,0.743,17,11,9.0,5,1,1,0,1,10,0,1,3.92,34,138,88,0.0,0.0,0,0,31,2,0,0,1,0,1,1,4,1,2
0,4,6,38,34,8,1,0,1,4,3,0,7,1,0,0,0,1,0,0,0.253,0.321,0.421,0.742,19,7,9.0,13,6,4,2,1,8,2,0,3.92,36,139,91,2.0,1.0,0,0,35,1,0,0,0,0,0,2,5,1,2
1,4,2,36,28,3,1,0,1,4,8,2,13,0,0,0,1,0,0,0,0.252,0.321,0.42,0.741,19,8,9.0,5,2,2,0,2,13,1,0,3.91,33,131,87,0.0,0.0,1,0,31,0,0,0,0,0,1,1,4,1,2
1,4,3,32,28,5,2,0,2,4,3,0,9,0,0,1,0,0,1,0,0.251,0.321,0.42,0.741,16,4,9.0,6,3,2,1,3,13,1,0,3.89,36,160,102,2.0,0.0,0,1,33,1,0,0,0,0,1,0,5,1,2
1,6,3,33,29,5,1,0,1,6,3,1,5,1,0,0,0,0,1,0,0.251,0.321,0.419,0.74,18,3,9.0,9,3,3,0,1,8,1,0,3.89,36,137,90,2.0,0.0,1,0,34,1,1,0,0,1,1,2,6,1,2
1,3,2,39,33,11,2,0,0,2,5,0,9,0,0,1,0,2,1,1,0.251,0.321,0.419,0.74,16,9,9.0,5,2,2,0,4,9,0,0,3.87,35,143,90,0.0,0.0,1,0,30,2,0,0,0,1,0,1,4,0,2
0,0,3,32,30,3,0,0,0,0,2,0,10,0,0,0,0,0,0,0,0.251,0.32,0.417,0.737,18,5,8.0,3,3,2,1,2,10,0,0,3.86,30,126,81,0.0,0.0,1,0,27,1,0,0,1,0,1,0,6,0,2
1,5,1,43,36,11,1,1,1,5,4,0,8,2,0,1,0,1,3,0,0.251,0.321,0.418,0.738,20,11,9.0,6,1,1,0,3,10,0,0,3.84,35,132,89,1.0,1.0,0,1,32,1,0,0,0,0,0,0,6,0,2
1,7,4,37,33,11,3,0,3,7,3,1,9,0,0,1,0,1,3,0,0.251,0.321,0.419,0.741,18,6,9.0,7,4,4,0,5,10,1,1,3.85,40,169,104,2.0,0.0,1,0,33,3,1,0,0,1,0,0,6,1,2
0,1,3,35,33,7,1,0,1,1,2,0,8,0,0,0,0,1,0,0,0.251,0.321,0.419,0.74,19,7,9.0,5,3,2,1,4,8,0,0,3.83,34,168,101,2.0,0.0,2,1,30,3,0,0,0,0,0,0,5,1,2
0,2,3,34,32,5,2,0,2,2,2,0,9,0,0,0,0,0,0,0,0.251,0.32,0.419,0.739,17,5,9.0,5,3,3,0,5,8,0,0,3.83,35,128,86,0.0,0.0,0,1,28,2,0,1,1,1,0,1,5,1,2
1,8,0,38,34,11,3,1,2,8,3,0,7,0,0,1,2,1,0,1,0.251,0.32,0.42,0.741,15,6,9.0,8,0,0,0,1,7,0,1,3.8,36,146,86,0.0,0.0,0,0,33,1,0,0,1,0,0,1,3,1,2
0,1,3,31,28,3,0,0,0,0,2,0,11,1,0,0,0,2,2,0,0.25,0.32,0.419,0.738,22,3,9.0,9,3,3,0,2,10,1,0,3.8,38,152,95,2.0,0.0,0,0,36,3,0,0,0,0,0,0,7,1,2
1,7,0,34,31,7,1,1,2,7,3,1,7,0,0,0,0,0,1,0,0.25,0.32,0.419,0.739,14,3,9.0,2,0,0,0,4,9,0,0,3.77,32,137,83,0.0,0.0,1,0,28,0,0,0,0,0,0,1,4,1,2
1,8,3,42,36,10,2,0,4,8,5,1,5,1,0,0,0,1,0,0,0.25,0.32,0.421,0.741,19,7,9.0,7,3,3,0,2,7,2,0,3.77,34,142,89,0.0,0.0,0,1,32,1,1,0,0,0,0,1,6,0,2
0,0,3,32,31,5,1,0,0,0,1,0,11,0,0,0,1,1,0,1,0.25,0.319,0.42,0.739,19,5,8.0,10,3,3,0,3,7,0,1,3.76,34,143,88,2.0,1.0,0,2,30,1,0,0,0,0,0,2,7,0,2
1,13,6,50,39,12,2,0,3,9,9,0,6,2,0,0,1,1,2,0,0.25,0.32,0.421,0.741,20,10,9.0,6,6,5,1,1,9,1,1,3.77,35,146,94,1.0,0.0,0,0,33,2,0,0,0,0,1,1,5,0,2
